"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"83","@BernieSanders i think I'm in, how can I help ?",FALSE,0,"BernieSanders",2016-02-02 23:58:51,FALSE,"694670414291738624","694671354415558656","216776631","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","GoodKnowledge7",0,FALSE,FALSE,NA,NA
"84","RT @BernieSanders: Blitzer: ""The debate in New York City that they want. Are you accepting that?""

Clinton: ""No...""
https://t.co/klNDtKYeM1",FALSE,0,NA,2016-02-02 23:58:51,FALSE,NA,"694671352867893248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","btate2010",1528,TRUE,FALSE,NA,NA
"85","RT @BernieSanders: The greed and the illegal behavior of Wall Street drove this economy to its knees. It's Wall Street's time to help the m…",FALSE,0,NA,2016-02-02 23:58:51,FALSE,NA,"694671350850453504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GetterOne",1441,TRUE,FALSE,NA,NA
"86","RT @BernieSanders: The greed and the illegal behavior of Wall Street drove this economy to its knees. It's Wall Street's time to help the m…",FALSE,0,NA,2016-02-02 23:58:51,FALSE,NA,"694671350838005760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itsjoelr_",1441,TRUE,FALSE,NA,NA
"87","RT @BernieSanders: Blitzer: ""The debate in New York City that they want. Are you accepting that?""

Clinton: ""No...""
https://t.co/klNDtKYeM1",FALSE,0,NA,2016-02-02 23:58:51,FALSE,NA,"694671350821212160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SOSJamess",1528,TRUE,FALSE,NA,NA
"88","RT @benjadolphin: COME ON @BernieSanders YOU CAN DO THIS https://t.co/kDSxDnEI4G",FALSE,0,NA,2016-02-02 23:58:50,FALSE,NA,"694671350263189504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","glover_alayna",1,TRUE,FALSE,NA,NA
"89","RT @BernieSanders: What we proved last night and what we'll prove again next week is what we have said all along: when we stand together, a…",FALSE,0,NA,2016-02-02 23:58:50,FALSE,NA,"694671346660413441",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LiberalBuckeye",5551,TRUE,FALSE,NA,NA
"90","When you turn @jimmyfallon into @BernieSanders and @salmahayek into @HillaryClinton ������������ https://t.co/2IjZO2laoc",FALSE,0,NA,2016-02-02 23:58:49,FALSE,NA,"694671345737543680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NoalHendricks",0,FALSE,FALSE,NA,NA
"91","@AineMedievalDub @peterdaou @HillaryClinton @BernieSanders' pos. is closer to mine. How is it feminist 2 vote otherwise purely due 2 gender?",FALSE,0,"AineMedievalDub",2016-02-02 23:58:49,FALSE,"694639073823232001","694671345565696001","18872074","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Magialuna",0,FALSE,FALSE,NA,NA
"92","RT @BernieSanders: Commit to #CaucusForBernie in #IowaTODAY:  https://t.co/kM301PkkjK https://t.co/kcrF0ndjFJ",FALSE,0,NA,2016-02-02 23:58:48,FALSE,NA,"694671338900840448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","catladyoftheyr",590,TRUE,FALSE,NA,NA
"93","@BernieSanders When are you coming to Keene, New Hampshire?",FALSE,0,"BernieSanders",2016-02-02 23:58:47,FALSE,NA,"694671335910457345","216776631","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheOneCalledSid",0,FALSE,FALSE,NA,NA
"94","RT @BernieSanders: The greed and the illegal behavior of Wall Street drove this economy to its knees. It's Wall Street's time to help the m…",FALSE,0,NA,2016-02-02 23:58:46,FALSE,NA,"694671333775380480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GuapEChulo",1441,TRUE,FALSE,NA,NA
"95","@BernieSanders no se vende! https://t.co/qEY0o7PFke",FALSE,1,"BernieSanders",2016-02-02 23:58:45,FALSE,NA,"694671327760875520","216776631","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jddalessandro",0,FALSE,FALSE,NA,NA
"96","RT @BernieSanders: The greed and the illegal behavior of Wall Street drove this economy to its knees. It's Wall Street's time to help the m…",FALSE,0,NA,2016-02-02 23:58:45,FALSE,NA,"694671326347431936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Fawkesdiah",1441,TRUE,FALSE,NA,NA
"97","RT @MSNBC: WATCH LIVE: @BernieSanders addresses voters in Claremont, New Hampshire:
https://t.co/AExxNl4FeJ",FALSE,0,NA,2016-02-02 23:58:45,FALSE,NA,"694671325734916096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VVeljkovich",326,TRUE,FALSE,NA,NA
"98","@BernieSanders rallies in Claremont and Keene #NH 1 day after #IowaCaucusresults, 1 week before #NHPrimary on @WPTZ https://t.co/9eUGQyv8Qz",FALSE,4,"BernieSanders",2016-02-02 23:58:44,FALSE,NA,"694671325290483712","216776631","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ReneeWPTZ",3,FALSE,FALSE,NA,NA
"99","RT @BernieSanders: The greed and the illegal behavior of Wall Street drove this economy to its knees. It's Wall Street's time to help the m…",FALSE,0,NA,2016-02-02 23:58:44,FALSE,NA,"694671324912836608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","swirlgyrl",1441,TRUE,FALSE,NA,NA
"100","RT @BernieSanders: What last night proved is that every single contribution matters and every volunteer shift can swing an election. https:…",FALSE,0,NA,2016-02-02 23:58:44,FALSE,NA,"694671322840956928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LiberalBuckeye",1475,TRUE,FALSE,NA,NA
"101","@BernieSanders #truth , BUT the greed of the @US_FDA , and #BigPharma and orgs like @LungAssociation  is straight up killing people #vape",FALSE,2,"BernieSanders",2016-02-02 23:58:44,FALSE,"694670414291738624","694671322505285633","216776631","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","watcher64",0,FALSE,FALSE,NA,NA
"102","RT @Morning_Joe: .@BernieSanders sets his sights on New Hampshire and beyond. Tune in TOMORROW! #morningjoe https://t.co/kMW818Ap59",FALSE,0,NA,2016-02-02 23:58:43,FALSE,NA,"694671320282484737",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Peter_Lote",505,TRUE,FALSE,NA,NA
"103","RT @cascamike: .@BernieSanders welcomed to new hampshire by a raucous crowd. ""what time is it?"" he asks. https://t.co/a7fcEc1Ckf",FALSE,0,NA,2016-02-02 23:58:43,FALSE,NA,"694671319372165120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","3f9c07f018f9475",1559,TRUE,FALSE,NA,NA
"104","RT @BernieSanders: What we proved last night and what we'll prove again next week is what we have said all along: when we stand together, a…",FALSE,0,NA,2016-02-02 23:58:38,FALSE,NA,"694671298102820864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StarsShining_",5551,TRUE,FALSE,NA,NA
"105","@BernieSanders #showthevote",FALSE,1,"BernieSanders",2016-02-02 23:58:38,FALSE,"694670414291738624","694671297465360384","216776631","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarcShawnS",0,FALSE,FALSE,NA,NA
"106","RT @BernieSanders: What we proved last night and what we'll prove again next week is what we have said all along: when we stand together, a…",FALSE,0,NA,2016-02-02 23:58:36,FALSE,NA,"694671290951536640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Demonoid55",5551,TRUE,FALSE,NA,NA
"107","Defeated @realDonaldTrump just said his campaign will get the @BernieSanders votes. Hahaha! #FeelTheBern #DumpTrump",FALSE,1,NA,2016-02-02 23:58:36,FALSE,NA,"694671288632217601",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lukeschuering",0,FALSE,FALSE,NA,NA
"108","@JLDuplessie @BernieSanders I did the same thing when that popped up on me ������������",FALSE,0,"JLDuplessie",2016-02-02 23:58:35,FALSE,"694670837463408640","694671287210278913","3143477600","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TexanLoneStar",0,FALSE,FALSE,NA,NA
"109","RT @BernieSanders: They say you don't care. They say you won't caucus. They say we can't win. Prove them wrong. #CaucusForBernie
https://t.…",FALSE,0,NA,2016-02-02 23:58:34,FALSE,NA,"694671282307203072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thiaC_21",6605,TRUE,FALSE,NA,NA
"110","RT @BernieSanders: What last night proved is that every single contribution matters and every volunteer shift can swing an election. https:…",FALSE,0,NA,2016-02-02 23:58:33,FALSE,NA,"694671277034852352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MeshugaMom",1475,TRUE,FALSE,NA,NA
"111","@alongtheboards looks like @SenSanders @BernieSanders in the front row!!!!!",FALSE,0,"alongtheboards",2016-02-02 23:58:32,FALSE,"694645304252039168","694671272731480064","2393592114","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abradley1974",0,FALSE,FALSE,NA,NA
"112","RT @BernieSanders: The greed and the illegal behavior of Wall Street drove this economy to its knees. It's Wall Street's time to help the m…",FALSE,0,NA,2016-02-02 23:58:31,FALSE,NA,"694671270387019776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BrianBalint",1441,TRUE,FALSE,NA,NA
"113","RT @BernieSanders: The greed and the illegal behavior of Wall Street drove this economy to its knees. It's Wall Street's time to help the m…",FALSE,0,NA,2016-02-02 23:58:31,FALSE,NA,"694671268918874112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Alethas3019",1441,TRUE,FALSE,NA,NA
"114","RT @MMFlint: Tonight I officially endorse @BernieSanders for President. Read my endorsement letter here: https://t.co/uFlByfm6al https://t.…",FALSE,0,NA,2016-02-02 23:58:30,FALSE,NA,"694671263629873152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jywsn",6982,TRUE,FALSE,NA,NA
"115","RT @BernieSanders: The greed and the illegal behavior of Wall Street drove this economy to its knees. It's Wall Street's time to help the m…",FALSE,0,NA,2016-02-02 23:58:29,FALSE,NA,"694671260769488896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LetzBeGreat2",1441,TRUE,FALSE,NA,NA
"116","RT @BernieSanders: The greed and the illegal behavior of Wall Street drove this economy to its knees. It's Wall Street's time to help the m…",FALSE,0,NA,2016-02-02 23:58:29,FALSE,NA,"694671260761006080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarcShawnS",1441,TRUE,FALSE,NA,NA
"117","RT @BernieSanders: The greed and the illegal behavior of Wall Street drove this economy to its knees. It's Wall Street's time to help the m…",FALSE,0,NA,2016-02-02 23:58:29,FALSE,NA,"694671259804643329",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dearlittlebones",1441,TRUE,FALSE,NA,NA
"118","@BernieSanders yes! Bet you we're not talking about the same thing though.",FALSE,0,"BernieSanders",2016-02-02 23:58:27,FALSE,"694661994880827393","694671253794377729","216776631","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","repbri",0,FALSE,FALSE,NA,NA
"119","RT @BernieSanders: The greed and the illegal behavior of Wall Street drove this economy to its knees. It's Wall Street's time to help the m…",FALSE,0,NA,2016-02-02 23:58:26,FALSE,NA,"694671246198382592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WhereisAlexis27",1441,TRUE,FALSE,NA,NA
"120","RT @BernieSanders: The greed and the illegal behavior of Wall Street drove this economy to its knees. It's Wall Street's time to help the m…",FALSE,0,NA,2016-02-02 23:58:25,FALSE,NA,"694671245267238912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sk33lix",1441,TRUE,FALSE,NA,NA
"121","RT @BernieSanders: The greed and the illegal behavior of Wall Street drove this economy to its knees. It's Wall Street's time to help the m…",FALSE,0,NA,2016-02-02 23:58:25,FALSE,NA,"694671242008367109",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","elfudge35",1441,TRUE,FALSE,NA,NA
"122","RT @BernieSanders: What we proved last night and what we'll prove again next week is what we have said all along: when we stand together, a…",FALSE,0,NA,2016-02-02 23:58:23,FALSE,NA,"694671236538986497",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KillerHound16",5551,TRUE,FALSE,NA,NA
"123","RT @BernieSanders: The American people are ready to stand up and fight for fundamental change on how politics is done. #nhpolitics https://…",FALSE,0,NA,2016-02-02 23:58:23,FALSE,NA,"694671236006297600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","karaa197",1227,TRUE,FALSE,NA,NA
"124","@BernieSanders thank you and amen",FALSE,5,"BernieSanders",2016-02-02 23:58:23,FALSE,"694670414291738624","694671234693361666","216776631","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eb3th",0,FALSE,FALSE,NA,NA
"125","RT @BernieSanders: The greed and the illegal behavior of Wall Street drove this economy to its knees. It's Wall Street's time to help the m…",FALSE,0,NA,2016-02-02 23:58:23,FALSE,NA,"694671234252935168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kai__W",1441,TRUE,FALSE,NA,NA
"126","RT @BernieSanders: Blitzer: ""The debate in New York City that they want. Are you accepting that?""

Clinton: ""No...""
https://t.co/klNDtKYeM1",FALSE,0,NA,2016-02-02 23:58:23,FALSE,NA,"694671234248781824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zackmapper",1528,TRUE,FALSE,NA,NA
"127","RT @BernieSanders: The greed and the illegal behavior of Wall Street drove this economy to its knees. It's Wall Street's time to help the m…",FALSE,0,NA,2016-02-02 23:58:23,FALSE,NA,"694671233582002178",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","rtrgoblue",1441,TRUE,FALSE,NA,NA
"128","RT @BernieSanders: In the year 2016, public colleges and universities should be tuition free. How will we pay for it? We're gonna tax Wall …",FALSE,0,NA,2016-02-02 23:58:21,FALSE,NA,"694671228863406085",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LiberalBuckeye",2440,TRUE,FALSE,NA,NA
"129","@BrainChild3000 @BernieSanders Honestly, he's been beating the same drum for 50+ years.",FALSE,0,"BrainChild3000",2016-02-02 23:58:21,FALSE,NA,"694671225470238720","2282484307","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChelseaClarkVT",0,FALSE,FALSE,NA,NA
"130","RT @SusanSarandon: .@BernieSanders came to Iowa with no money or organization and thanks to the people &amp; 15K volunteers left with 1/2 the d…",FALSE,0,NA,2016-02-02 23:58:20,FALSE,NA,"694671223347785728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","baroqueartisan",410,TRUE,FALSE,NA,NA
"131","RT @BernieSanders: The American people are ready to stand up and fight for fundamental change on how politics is done. #nhpolitics https://…",FALSE,0,NA,2016-02-02 23:58:19,FALSE,NA,"694671220286038016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","trixx_bsog",1227,TRUE,FALSE,NA,NA
"132","RT @snopes: Questions about @BernieSanders, @HillaryClinton and the #IowaCaucusresults coin flip: 

https://t.co/C6TzRtwHQF https://t.co/3y…",FALSE,0,NA,2016-02-02 23:58:19,FALSE,NA,"694671218188931072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","r00p",39,TRUE,FALSE,NA,NA
"133","RT @BernieSanders: The greed and the illegal behavior of Wall Street drove this economy to its knees. It's Wall Street's time to help the m…",FALSE,0,NA,2016-02-02 23:58:17,FALSE,NA,"694671209368256512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","C12H22O12",1441,TRUE,FALSE,NA,NA
"134","RT @Morning_Joe: .@BernieSanders sets his sights on New Hampshire and beyond. Tune in TOMORROW! #morningjoe https://t.co/kMW818Ap59",FALSE,0,NA,2016-02-02 23:58:17,FALSE,NA,"694671208139223040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ArthurSmid",505,TRUE,FALSE,NA,NA
"135","@Donna_West @Dutch_Notch @jackking517 @BernieSanders But she demonstrates her mastery over BS at EVERY debate...kicks his ass!",FALSE,1,"Donna_West",2016-02-02 23:58:16,FALSE,"694670762330882048","694671207736721408","18220818","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","HankMobleyLives",0,FALSE,FALSE,NA,NA
"136","RT @BernieSanders: What we proved last night and what we'll prove again next week is what we have said all along: when we stand together, a…",FALSE,0,NA,2016-02-02 23:58:16,FALSE,NA,"694671207514316800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ACRynearson",5551,TRUE,FALSE,NA,NA
